name,city,region,distance_km,bus_time,latitude,longitude,address,type,stars,website,coordinates_valid
Akzent Hotel Zur Erholung,Eicklingen,Niedersachsen,111.94,1h 51m,52.551643,10.1603714,"Braunschweiger Straße, 2, 29358, Eicklingen",hotel,,https://www.hotelzurerholung.de/,Yes
Kutscher Ulli,,Niedersachsen,112.0,1h 52m,53.0416841,11.4442543,,guest_house,,https://www.kutscher-ulli-wendland-express.de/,Yes
Lavital,,Niedersachsen,112.03,1h 52m,52.6001061,10.5356658,,hotel,4,https://www.lavital.de/,Yes
Landhotel Meyer,,Niedersachsen,112.06,1h 52m,52.6145595,10.6028177,,hotel,,,Yes
Oldenburger Hof,Ganderkesee,Niedersachsen,112.09,1h 52m,53.0356115,8.5451738,"Wittekindstraße, 16, 27777, Ganderkesee",hotel,,,Yes
Jägerklause,Ganderkesee,Niedersachsen,112.14,1h 52m,53.0288891,8.5512968,"Neddenhüsen, 16, 27777, Ganderkesee",hotel,,,Yes
Gutshaus Neu Farpen,,Mecklenburg-Vorpommern,112.48,1h 52m,53.9484672,11.5672327,,guest_house,,,Yes
Gasthaus Angermann,,Niedersachsen,112.62,1h 52m,52.5559631,10.2858393,,hotel,,,Yes
"Jugend,-Gäste-und Seminarhaus",,Niedersachsen,112.77,1h 52m,52.5484572,9.7645744,"Am Jugendheim, 7, 30900",guest_house,,https://www.jugs-gailhof.de/,Yes
Platon,,Niedersachsen,112.77,1h 52m,52.6519451,9.2179571,,hotel,,,Yes
Pension Genat,,Niedersachsen,112.79,1h 52m,52.5497219,9.7467994,,hostel,,,Yes
Hotel Wülfers,Groß Ippener,Niedersachsen,112.82,1h 52m,52.9589733,8.6177142,"Dorfstraße, 5, 27243, Groß Ippener",hotel,,https://www.hotel-wuelfers.de/de/hotel.html,Yes
Ferienappartment Küste,,Schleswig-Holstein,112.96,1h 52m,54.3155898,8.8516184,,hotel,,https://www.landhausurlaub-nordsee.de/,Yes
Ferienappartment Tenne,,Schleswig-Holstein,112.96,1h 52m,54.3156748,8.8518855,,hotel,,https://www.landhausurlaub-nordsee.de/,Yes
Ferienappartment Marsch,,Schleswig-Holstein,112.98,1h 52m,54.3156979,8.8515256,,hotel,,https://www.landhausurlaub-nordsee.de/,Yes
Haus Rosenkamp,,Niedersachsen,113.09,1h 53m,53.0243755,11.4456454,,guest_house,,http://ferien-in-gartow.de/,Yes
Hotel Alte Dorfschmiede,Damp,Schleswig-Holstein,113.12,1h 53m,54.5703896,9.9550173,"Vogelsang, 2, 24351, Damp",hotel,,,Yes
Burgdorfs Hotel*** & Restaurant,Hude,Niedersachsen,113.13,1h 53m,53.109263,8.4595511,"Hohe Straße, 21, 27798, Hude",hotel,3,https://hotel-burgdorf.de/,Yes
"Land-gut-Hotel Nordsee, Hotel Schild",,Niedersachsen,113.33,1h 53m,53.5915789,8.2771287,,hotel,,,Yes
Klosterschänke Hude,,Niedersachsen,113.4,1h 53m,53.1167216,8.448846,,hotel,,,Yes
Zum Eichenkrug,Wedemark,Niedersachsen,113.44,1h 53m,52.5457554,9.7260527,"Kaltenweider Straße, 38, 30900, Wedemark",hotel,,https://www.eichenkrug-wedemark.de/,Yes
Gästehaus Schaper,,Niedersachsen,113.51,1h 53m,52.5366068,10.1457622,,hotel,,,Yes
Hof Immenknick,,Niedersachsen,113.54,1h 53m,52.58693,10.5414516,,guest_house,,https://www.immenknick.de/,Yes
Hotel Ruhekrug,,Schleswig-Holstein,113.81,1h 53m,54.5384697,9.5196514,,hotel,,https://www.hotel-ruhekrug.de/,Yes
Hof Heuer,,Niedersachsen,113.84,1h 53m,52.9105371,11.3237556,,guest_house,,,Yes
JGH Grabow,,Mecklenburg-Vorpommern,113.89,1h 53m,53.2876046,11.652357,,hostel,,,Yes
Marienhöh,,Schleswig-Holstein,113.89,1h 53m,54.3003765,8.8023155,,guest_house,,,Yes
Pilgerherberge Tempzin,,Mecklenburg-Vorpommern,113.89,1h 53m,53.7625576,11.6843315,,hostel,,,Yes
"Pension To""n Diek",Jade,Niedersachsen,114.17,1h 54m,53.4134348,8.2828915,"Bäderstraße, 26349, Jade",guest_house,,,Yes
Hotel zum Kanzler Gästehaus,Nienburg/Weser,Niedersachsen,114.17,1h 54m,52.6412346,9.2070491,"Lange Straße, 82, 31582, Nienburg/Weser",hotel,,,Yes
Hotel zum Kanzler Catering,,Niedersachsen,114.28,1h 54m,52.6400921,9.2069852,,hotel,,,Yes
Möllner Hof,,Schleswig-Holstein,114.41,1h 54m,54.3023828,8.7944411,,hotel,,https://www.moellner-hof.de/,Yes
Dat Wählige Rott,Nienburg/Weser,Niedersachsen,114.42,1h 54m,52.6386825,9.2071222,"Poststraße, 2, 31582, Nienburg/Weser",hotel,,,Yes
Hotel am Posthof,Nienburg/Weser,Niedersachsen,114.43,1h 54m,52.6385839,9.2071987,"Kleine Kirchstraße, 1, 31582, Nienburg/Weser",hotel,,https://hotel-am-posthof.de/,Yes
Pension Sankt Martin,Nienburg/Weser,Niedersachsen,114.44,1h 54m,52.6385135,9.2070307,"Kleine Kirchstraße, 2, 31582, Nienburg/Weser",guest_house,,,Yes
Steinberg,Nienburg/Weser,Niedersachsen,114.47,1h 54m,52.6393894,9.2032345,"Fischerstraße, 2, 31582, Nienburg/Weser",guest_house,,,Yes
Landhaus Wiesengrund,Welt,Schleswig-Holstein,114.48,1h 54m,54.3024885,8.7930583,"Dorfstraße, 5, 25836, Welt",guest_house,,https://landhaus-wiesengrund.jimdosite.com/,Yes
Hotel Bähre,Burgdorf,Niedersachsen,114.49,1h 54m,52.5239075,10.0287426,"Ramlinger Straße, 1, 31303, Burgdorf",hotel,,https://www.hotel-baehre.de/,Yes
Altstadt Pension Weserkate,Nienburg/Weser,Niedersachsen,114.61,1h 54m,52.6376669,9.2041074,"Lange Straße, 1, 31582, Nienburg/Weser",guest_house,,,Yes
Ferienhaus Gerdes,,Niedersachsen,114.62,1h 54m,53.3788443,8.2857028,,guest_house,,,Yes
Gästehaus Krog,Ulsnis,Schleswig-Holstein,114.68,1h 54m,54.5751782,9.754879,"Ulsnis-Kirchenholz, 13, 24897, Ulsnis",guest_house,,,Yes
Weserschlösschen,Nienburg/Weser,Niedersachsen,114.71,1h 54m,52.6363598,9.2053048,"Mühlenstraße, 20, 31582, Nienburg/Weser",hotel,3,,Yes
Schimmelreiter,Silberstedt,Schleswig-Holstein,114.78,1h 54m,54.518754,9.3702609,"Hauptstraße, 58-60, 24887, Silberstedt",hotel,,https://schimmelreiter-silberstedt.de/,Yes
Van der Valk Spornitz,,Mecklenburg-Vorpommern,114.92,1h 54m,53.4049985,11.7110946,,hotel,,,Yes
Naturfreundehaus Luise Wyneken,Nienburg/Weser,Niedersachsen,115.05,1h 55m,52.6328382,9.2053543,"Luise-Wyneken-Straße, 4, 31582, Nienburg/Weser",hostel,,https://www.naturfreundehaus-nienburg.de/,Yes
Hotel EVITA Fourm Demen,Demen,Mecklenburg-Vorpommern,115.14,1h 55m,53.6357727,11.7315708,"Ziolkowskiring, 50, 19089, Demen",hotel,3,,Yes
Strandhof,,Niedersachsen,115.2,1h 55m,53.5775059,8.2483801,,hotel,,,Yes
Köpke,Muchow,Mecklenburg-Vorpommern,115.33,1h 55m,53.3135413,11.6862974,"Neustädter Straße, 43, 19300, Muchow",guest_house,,,Yes
Captain`s Rest,,Mecklenburg-Vorpommern,115.47,1h 55m,54.0179679,11.5642887,,guest_house,,,Yes
Brokate,Bassum,Niedersachsen,115.56,1h 55m,52.8455239,8.7218767,"Bremer Straße, 3, 27211, Bassum",hotel,,,Yes
Schloss Kaarz,,Mecklenburg-Vorpommern,115.6,1h 55m,53.698489,11.7282251,,hotel,,https://www.schlosskaarz.de/schlosshotel-schloss-kaarz.html,Yes
Brunnenhof,Wedemark,Niedersachsen,115.6,1h 55m,52.523344,9.7572197,"Burgwedeler Straße, 1, Wedemark",hotel,,https://www.brunnenhof-wedemark.de/,Yes
Hotel Brunnenhof International,Wedemark,Niedersachsen,115.72,1h 55m,52.5197365,9.7900531,"Burgwedeler Straße, 1, 30900, Wedemark",hotel,,,Yes
Hof Tilsner,,Niedersachsen,115.79,1h 55m,52.9065409,11.3557524,,guest_house,,,Yes
"Seminar- und Tagungshaus ""Die Freudenburg""",Bassum,Niedersachsen,115.84,1h 55m,52.8451614,8.7168063,"Amtsfreiheit, 1a, 27211, Bassum",guest_house,,http://freudenburg-bassum.de/,Yes
Rittergut Oyle,Marklohe,Niedersachsen,115.97,1h 55m,52.6407812,9.1514441,"Am Blanken Ende, 10, 31608, Marklohe",guest_house,,,Yes
Landgasthaus Voltmer,Burgdorf,Niedersachsen,115.99,1h 55m,52.510177,9.9933581,"Grüne Allee, 12, 31303, Burgdorf",hotel,,https://www.landgasthof-voltmer.de/,Yes
HC Pension,,Mecklenburg-Vorpommern,116.15,1h 56m,53.8479872,11.6852179,,guest_house,,,Yes
Landhaus,,Niedersachsen,116.38,1h 56m,52.5154826,10.2175204,,hotel,,,Yes
Ferienhof Reigardt,Tetenbüll,Schleswig-Holstein,116.57,1h 56m,54.3552919,8.8449098,"Kantorsweg, 2, Tetenbüll",guest_house,,https://www.ferienhof-reigardt.de,Yes
Isi-Urlaub-Eiderstedt,,Schleswig-Holstein,116.62,1h 56m,54.3851297,8.9062882,"Davidsweg, 6, 25870",guest_house,,,Yes
Gustav Hustedt,Müden (Aller),Niedersachsen,116.86,1h 56m,52.5257835,10.3592519,"An der Kirche, 9, 38539, Müden (Aller)",guest_house,,,Yes
Gardinger Hof,,Schleswig-Holstein,117.08,1h 57m,54.3281313,8.7810084,,hotel,,,Yes
Hotel am Springhorstsee,,Niedersachsen,117.14,1h 57m,52.5040069,9.8368674,,hotel,,https://www.springhorstsee.de/,Yes
Bett & Breakfast,Garding,Schleswig-Holstein,117.16,1h 57m,54.32999,8.7827367,"Gartenstraße, 21, 25836, Garding",hotel,,,Yes
Gästehaus Voges,,Niedersachsen,117.38,1h 57m,52.4981231,9.9434878,,guest_house,,,Yes
Landhotel Meinkingsburg,Linsburg,Niedersachsen,117.72,1h 57m,52.5823556,9.2900214,"1, 31636, Linsburg",hotel,,https://meinkingsburg.de,Yes
Garni Jübek B&B,Jübek,Schleswig-Holstein,118.08,1h 58m,54.5583365,9.4083973,"Neuwerk, 8, 24855, Jübek",guest_house,,https://garni-juebek.de/,Yes
Marktkieker,Burgwedel,Niedersachsen,118.32,1h 58m,52.4924632,9.8545298,"Am Markt, 7, 30938, Burgwedel",hotel,,https://www.marktkieker.de/,Yes
Hotel Goos,Jübek,Schleswig-Holstein,118.34,1h 58m,54.5563046,9.3861866,"Große Straße, 92, 24855, Jübek",hotel,,https://www.hotel-goos.de/,Yes
Hotel Romantico,Burgwedel,Niedersachsen,118.45,1h 58m,52.4913305,9.8535477,"Im Mitteldorf, 17, 30938, Burgwedel",hotel,,https://www.hotel-romantico.de/,Yes
Deutsches Haus,,Niedersachsen,118.58,1h 58m,52.6938283,8.9402278,,hotel,,https://www.deutscheshaus-siedenburg.de/,Yes
Gasthaus Nüser,Karby,Schleswig-Holstein,118.96,1h 58m,54.6230893,9.974277,"Eckernförder Straße, 46, 24398, Karby",hotel,,,Yes
Alte Schule,,Niedersachsen,119.22,1h 59m,53.0371062,11.5648176,,guest_house,,,Yes
Apparthotel Schönhagen,,Schleswig-Holstein,119.57,1h 59m,54.6284683,10.0230119,,hotel,,,Yes
Hotel Wohlert,Husum,Schleswig-Holstein,119.62,1h 59m,54.476699,9.0529827,"Rote Pforte, 25813, Husum",hotel,,https://www.hotel-wohlert.de/,Yes
Hotel Restaurant Märtens,Mellinghausen,Niedersachsen,119.75,1h 59m,52.7010022,8.895264,"Am Sportplatz, 63, 27249, Mellinghausen",hotel,3,https://www.hotel-maertens.de/,Yes
Ferienanlage der Hamburger Jugend,,Schleswig-Holstein,119.98,1h 59m,54.6321552,10.0250534,24398,hostel,,,Yes
Frauenpension bertingen,,Schleswig-Holstein,120.01,2h 0m,54.3257685,8.7118421,,guest_house,,,Yes
Sommerhäuser,,Schleswig-Holstein,120.28,2h 0m,54.2942402,8.6539587,,hostel,,,Yes
Ferienhof Moos,Grödersby,Schleswig-Holstein,120.56,2h 0m,54.6362486,9.902846,"Mooser Weg, 1, 24376, Grödersby",guest_house,,https://www.ferienhof-moos.de/,Yes
Nordlicht,Kappeln,Schleswig-Holstein,120.71,2h 0m,54.6385776,9.947863,"Uferweg, 1a, 24376, Kappeln",hotel,,http://www.nordlicht.sh/,Yes
SchleiFee,Kappeln,Schleswig-Holstein,120.76,2h 0m,54.6390331,9.9486633,"Eckernförder Straße, 16, 24376, Kappeln",hotel,,https://www.ostseehotel-schleifee.de,Yes
Zum Deutschen Heinrich,Gifhorn,Niedersachsen,120.79,2h 0m,52.5075747,10.4815293,"Im Achtertor, 2, 38518, Gifhorn",hotel,,https://www.deutscher-heinrich.de/,Yes
Das kleine Glück,Sankt Peter-Ording,Schleswig-Holstein,120.93,2h 0m,54.2974212,8.6453616,"Pestalozzistraße, 43, 25826, Sankt Peter-Ording",hotel,,https://www.hoteldaskleineglueck.de,Yes
Gästehaus Höfermann,Gifhorn,Niedersachsen,121.01,2h 1m,52.5154312,10.536609,"Görlitzer Straße, 7a, 38518, Gifhorn",guest_house,,https://www.monteurzimmer.de/zimmer/mw78wz62ly,Yes
Nordseehotel Wilhelmshaven,Wilhelmshaven,Niedersachsen,121.14,2h 1m,53.5532883,8.1585144,"Zum Ölhafen, 205, 26384, Wilhelmshaven",hotel,3,,Yes
Hotel Angler Hof,Süderbrarup,Schleswig-Holstein,121.19,2h 1m,54.6356917,9.7754086,"Große Straße, 25, 24392, Süderbrarup",hotel,,https://angler-hof.de/,Yes
Pension Pük Deel,Sankt Peter-Ording,Schleswig-Holstein,121.23,2h 1m,54.2987299,8.6411016,"Immenseeweg, 2, 25826, Sankt Peter-Ording",guest_house,,,Yes
Hotel H. Perl,,Niedersachsen,121.34,2h 1m,52.4981775,9.5293834,,hotel,,https://www.hotel-perl.de,Yes
Sieling,Liebenau,Niedersachsen,121.35,2h 1m,52.6040596,9.0959707,"31618, Liebenau",hotel,,,Yes
Radler-Scheune,Estorf,Niedersachsen,121.39,2h 1m,52.5876156,9.1449069,"Neue Schulstraße, 31629, Estorf",guest_house,,,Yes
Neustädter Hof,Neustadt am Rübenberge,Niedersachsen,121.49,2h 1m,52.5106076,9.4497498,"Königsberger Straße, 43, 31535, Neustadt am Rübenberge",hotel,,https://neustaedter-hof.de/,Yes
Hentschel's Hofladen,Liebenau,Niedersachsen,121.55,2h 1m,52.6011326,9.0984693,"Lange Straße, 31618, Liebenau",guest_house,,,Yes
Stadtschänke Helfers,,Niedersachsen,121.82,2h 1m,52.5054713,9.4604689,,hotel,,,Yes
Ferienhof-Wick,Kappeln,Schleswig-Holstein,121.83,2h 1m,54.6488768,10.0176442,"Weidefelder Weg, 6, 24376, Kappeln",guest_house,,https://www.ferienhof-wick.de/,Yes
Freizeitheim Martini (Berliner Stadtmission),,Schleswig-Holstein,121.85,2h 1m,54.4295659,11.1117742,,guest_house,,,Yes
Schnitzelstube,,Niedersachsen,121.97,2h 1m,53.3340612,8.1878322,,guest_house,,,Yes
Haus Anker,,Schleswig-Holstein,122.03,2h 2m,54.3072606,8.6378838,,guest_house,,,Yes
Apart-Hotel Seenelke,Wilhelmshaven,Niedersachsen,122.27,2h 2m,53.513221,8.1434797,"Südstrand, 120, 26382, Wilhelmshaven",hotel,,https://hotel-seenelke.de/,Yes
Strandhotel Delfin,Wilhelmshaven,Niedersachsen,122.35,2h 2m,53.5129952,8.1422481,"Südstrand, 118, 26382, Wilhelmshaven",hotel,,https://hoteldelphin.de/de/,Yes
Meerblick,,Schleswig-Holstein,122.4,2h 2m,54.4461621,11.0878832,,hotel,,https://meerblick-lemkenhafen.de/,Yes
Strandhotel Seestern,Wilhelmshaven,Niedersachsen,122.43,2h 2m,53.5128018,8.1411177,"Südstrand, 118, 26382, Wilhelmshaven",hotel,3,,Yes
Hotel Lachs,Wilhelmshaven,Niedersachsen,122.52,2h 2m,53.5126134,8.1397434,"Südstrand, 114, 26382, Wilhelmshaven",hotel,,http://www.hotel-lachs.de/,Yes
Ostseehotel,,Mecklenburg-Vorpommern,122.53,2h 2m,54.0317238,11.6729889,,hotel,,http://ostseehotel-neubukow.de/startseite/,Yes
Hotel Am Bahnhof,Parchim,Mecklenburg-Vorpommern,122.57,2h 2m,53.4286223,11.8333775,"Ludwigsluster Straße, 16, 19370, Parchim",hotel,,,Yes
Hotel Seerose,Wilhelmshaven,Niedersachsen,122.61,2h 2m,53.5124399,8.1384119,"Südstrand, 112, 26382, Wilhelmshaven",hotel,,http://hotelseerose-whv.de/,Yes
Ferienhaus Herrmann - Holidayhouse,,Mecklenburg-Vorpommern,122.75,2h 2m,54.1059528,11.6116062,,hotel,,,Yes
DJH Jugendherberge Kappeln,Kappeln,Schleswig-Holstein,122.78,2h 2m,54.6571297,9.9421495,"Eckernförder Straße, 2, 24376, Kappeln",hostel,,https://kappeln.jugendherberge.de,Yes
Confour Hotel,Burgdorf,Niedersachsen,122.87,2h 2m,52.4487661,10.0447482,"Tuchmacherweg, 20, 31303, Burgdorf",hotel,,https://www.confourhotel.com/,Yes
Südstadt - Hotel Garni,Wilhelmshaven,Niedersachsen,122.94,2h 2m,53.5163703,8.1330974,"Rheinstraße, 29, 26382, Wilhelmshaven",hotel,,,Yes
Hotel Südspeicher,Kappeln,Schleswig-Holstein,122.96,2h 2m,54.6585577,9.9340492,"Bahnhofsweg, 7, 24376, Kappeln",hotel,,https://www.suedspeicher.de/,Yes
Müggenkrug Hotel & Eventhaus,Oldenburg,Niedersachsen,122.97,2h 2m,53.1681703,8.2552206,"Elsflether Straße, 53, 26125, Oldenburg",hotel,,https://www.mueggenkrug.de/,Yes
Aalernhüs,,Schleswig-Holstein,123.0,2h 3m,54.3106986,8.6229529,,hotel,,,Yes
Dünenhotel Eulenhof,,Schleswig-Holstein,123.06,2h 3m,54.3085124,8.6183605,,hotel,,,Yes
Pension am Brunnen,,Mecklenburg-Vorpommern,123.09,2h 3m,53.4067874,11.8362473,,guest_house,,,Yes
Landgasthof Immenstedt-Kiel,Immenstedt,Schleswig-Holstein,123.1,2h 3m,54.5465414,9.1594005,"Hauptstraße, 54, 25885, Immenstedt",hotel,,https://www.immenstedt-kiel.de/,Yes
Fischermanns Freund - Die Ferienhaus Agentur,Kappeln,Schleswig-Holstein,123.11,2h 3m,54.6602443,10.0321564,"Kapitänsstraße, 12, 24376, Kappeln",guest_house,,https://www.ferienhaus-agentur.de/Fischermanns.Freund,Yes
lütt pütt,,Mecklenburg-Vorpommern,123.17,2h 3m,53.467904,11.8496313,,guest_house,,https://luettpuett.de/,Yes
Zur Börse,Twistringen,Niedersachsen,123.26,2h 3m,52.7934732,8.6457017,"Bahnhofstraße, 71, 27239, Twistringen",hotel,,http://www.zur-boerse-twistringen.de/,Yes
Pension Rieder Hof,,Niedersachsen,123.29,2h 3m,52.7459157,8.7250974,40,guest_house,,,Yes
Aurora,Kappeln,Schleswig-Holstein,123.32,2h 3m,54.6618391,9.9329533,"Rathausmarkt, 6, 24376, Kappeln",hotel,,https://www.aurora-kappeln.de/,Yes
Hotel zum Damhirsch,Neustadt am Rübenberge,Niedersachsen,123.35,2h 3m,52.4848555,9.4962816,"Am Dammkrug, 1, 31535, Neustadt am Rübenberge",hotel,,,Yes
Das kleine Lokal,,Niedersachsen,123.37,2h 3m,52.7971805,8.6377309,,hotel,,,Yes
Hotel Schleimünde,Kappeln,Schleswig-Holstein,123.42,2h 3m,54.6632398,10.0066221,"Olpenitzer Dorfstraße, 29, 24376, Kappeln",hotel,,https://www.hotel-schleimuende.de/,Yes
Landhaus Stella-Kathrin,Kappeln,Schleswig-Holstein,123.42,2h 3m,54.6632423,10.0060957,"Olpenitzer Dorfstraße, 27, 24376, Kappeln",guest_house,,http://www.landhaus-stella-kathrin.de/,Yes
Baskerville Hotel (Urlaub mit Hund in Mecklenburg),,Mecklenburg-Vorpommern,123.44,2h 3m,53.7050295,11.8469417,,hotel,,,Yes
Zum Wikinger,,Schleswig-Holstein,123.45,2h 3m,54.3103612,8.6129695,"Im Bad, 68",hotel,,https://www.hotel-zum-wikinger.de/,Yes
Boutique Hotel Gezeiten,Sankt Peter-Ording,Schleswig-Holstein,123.46,2h 3m,54.3107041,8.6132506,"Im Bad, 67, 25826, Sankt Peter-Ording",hotel,,https://www.gezeiten-spo.de/,Yes
Pension Haus Mö,,Schleswig-Holstein,123.47,2h 3m,54.3104875,8.6127951,,guest_house,,,Yes
Hotel Landhaus an de Dün,,Schleswig-Holstein,123.53,2h 3m,54.3111432,8.6125853,"Im Bad, 63",hotel,,https://hotel-landhaus.de/,Yes
"Hotel ""Der Dreschhof""",Landesbergen,Niedersachsen,123.55,2h 3m,52.5458756,9.2126904,"Brokeloher Dorfstraße, 23, 31628, Landesbergen",hotel,,https://www.dreschhof.de/,Yes
Stadtkrug,,Mecklenburg-Vorpommern,123.55,2h 3m,53.4265478,11.847803,,hotel,,,Yes
Pension Christa Hintz,,Niedersachsen,123.55,2h 3m,52.5941694,10.9261603,,hotel,,,Yes
Hotel Haase,Burgdorf,Niedersachsen,123.57,2h 3m,52.4420441,9.9971586,"Lehrter Straße, 12, 31303, Burgdorf",hotel,,,Yes
Das Kubatzki,Sankt Peter-Ording,Schleswig-Holstein,123.6,2h 3m,54.3116932,8.6119966,"Im Bad, 59, 25826, Sankt Peter-Ording",hotel,,https://www.das-kubatzki.de/hotel-st-peter-ording.php,Yes
Marinekameradschaft WHV von 1894 e.V.,,Niedersachsen,123.62,2h 3m,53.5147364,8.1228746,,hostel,,,Yes
Friesenresidence,,Schleswig-Holstein,123.62,2h 3m,54.3114493,8.6111929,,hotel,4,https://www.friesenresidence.de/,Yes
Hotel Friesenhof,Varel,Niedersachsen,123.7,2h 3m,53.3953617,8.1420989,"Neumarktplatz, 4-6, 26316, Varel",hotel,,https://www.hotel-friesenhof.de/,Yes
Zum heiligen Geisthof,Parchim,Mecklenburg-Vorpommern,123.74,2h 3m,53.4289323,11.8511515,"Wockerstraße, 5, 19370, Parchim",guest_house,,https://www.pension-parchim.de/,Yes
Hotel Hannover Airport,Langenhagen,Niedersachsen,123.78,2h 3m,52.4503387,9.7427918,"Walsroder Straße, 151, 30853, Langenhagen",hotel,,http://www.basic-hotels.com/hotels/hannover-basic-hotel-hannover-airport/,Yes
Silvana,,Schleswig-Holstein,123.79,2h 3m,54.3132761,8.6104926,,hotel,,https://www.hotel-garni-silvana.de/,Yes
Rerik-Holidays,Rerik,Mecklenburg-Vorpommern,123.8,2h 3m,54.0924754,11.6426723,"Lindenallee, 30, 18230, Rerik",hostel,,http://www.rerik-holiday.de,Yes
Villa Sonneck,,Schleswig-Holstein,123.82,2h 3m,54.3119037,8.6076456,,guest_house,,,Yes
Pension Pinguin,,Schleswig-Holstein,123.84,2h 3m,54.3134894,8.6098696,,guest_house,,,Yes
Park Hotel,,Schleswig-Holstein,123.9,2h 3m,54.3127265,8.6073004,,hotel,,,Yes
Seeburg,,Schleswig-Holstein,123.99,2h 3m,54.3136271,8.6068374,,hotel,,,Yes
City Hotel Valois,Wilhelmshaven,Niedersachsen,124.02,2h 4m,53.5180188,8.1166922,"Valoisstraße, 1, 26382, Wilhelmshaven",hotel,,https://www.city-hotel-valois.de/,Yes
Bude 54,,Schleswig-Holstein,124.02,2h 4m,54.3148635,8.6082218,,hotel,,,Yes
Ambassador,,Schleswig-Holstein,124.1,2h 4m,54.3141553,8.6053609,,hotel,,,Yes
Atlantic Hotel,Wilhelmshaven,Niedersachsen,124.1,2h 4m,53.5119294,8.115872,"Jadeallee, 50, 26382, Wilhelmshaven",hotel,4,https://www.atlantic-hotels.de/hotel-wilhelmshaven/,Yes
Strandhotel,Sankt Peter-Ording,Schleswig-Holstein,124.13,2h 4m,54.3157186,8.60722,"Im Bad, 16, 25826, Sankt Peter-Ording",hotel,,https://www.strandhotelstpeterording.de/,Yes
B&B Hotel,Wilhelmshaven,Niedersachsen,124.14,2h 4m,53.509097,8.1155838,"Jadeallee, 100, 26382, Wilhelmshaven",hotel,,,Yes
Fernsicht,,Schleswig-Holstein,124.18,2h 4m,54.3146212,8.6045424,,hotel,,,Yes
Pension Baumdicker,,Schleswig-Holstein,124.18,2h 4m,54.3158355,8.6063265,,guest_house,,,Yes
Zum Fährhaus,,Mecklenburg-Vorpommern,124.32,2h 4m,53.3977801,11.8527186,,hotel,,,Yes
Ratsschänke,Gifhorn,Niedersachsen,124.37,2h 4m,52.4857065,10.547181,"Steinweg, 33, 38518, Gifhorn",hotel,,,Yes
Hostel Fehmarn,Fehmarn,Schleswig-Holstein,124.38,2h 4m,54.4222327,11.1905687,"Hafenstraße, 2, 23769, Fehmarn",hostel,,https://www.hostel-fehmarn.de/,Yes
Ferienhof Truelsen,,Schleswig-Holstein,124.39,2h 4m,54.6660513,9.7961583,,guest_house,,,Yes
PaGa,Ehrenburg,Niedersachsen,124.4,2h 4m,52.7380786,8.7148993,"12, 27248, Ehrenburg",hotel,,https://www.parkgaststaette.de/,Yes
Schmidt,Garbsen,Niedersachsen,124.41,2h 4m,52.4615087,9.5856538,"Hauptstraße, 265, 30826, Garbsen",guest_house,,http://schmidts-hof.de/pension/,Yes
Haus Ulricke,,Niedersachsen,124.54,2h 4m,53.4454699,8.1181164,,guest_house,,,Yes
Hotel & Restaurant Zum Störtebeker,Varel,Niedersachsen,124.55,2h 4m,53.4485438,8.1175178,"An der Rennweide, 2, 26316, Varel",hotel,,https://zum-stoertebeker.de/hotel/,Yes
AWO Altenwohnzentrum Haus am Flötenteich,Oldenburg,Niedersachsen,124.59,2h 4m,53.1679294,8.2293146,"Nadorster Straße, 298-302, 26125, Oldenburg",guest_house,,https://www.haus-am-floetenteich.de/,Yes
home,Wilhelmshaven,Niedersachsen,124.6,2h 4m,53.5206651,8.1075995,"Börsenstraße, 78-80, 26382, Wilhelmshaven",hotel,,,Yes
Hotel Restaurant Rüstersieler Hof,Wilhelmshaven,Niedersachsen,124.61,2h 4m,53.5624818,8.1057989,"Rüstersieler Straße, 112, 26386, Wilhelmshaven",hotel,,,Yes
Ording Beach,Sankt Peter-Ording,Schleswig-Holstein,124.69,2h 4m,54.3241355,8.6086919,"Strandweg, 18, 25826, Sankt Peter-Ording",hotel,,http://ording-beach.de/,Yes
Hotel Hennies,Isernhagen,Niedersachsen,124.71,2h 4m,52.4344427,9.8638648,"Hannoversche Straße, 40, 30916, Isernhagen",hotel,3,https://www.hotel-hennies.de/,Yes
Alte Münze,,Niedersachsen,124.73,2h 4m,52.482057,10.5456198,,hotel,,http://www.hotel-alte-muenze.de/,Yes
Schröders Gasthaus in Langstedt,Langstedt,Schleswig-Holstein,124.74,2h 4m,54.6169673,9.3845068,"Bollingstedter Straße, 2, 24852, Langstedt",hotel,,https://gasthaus-langstedt.com/hotel/,Yes
Zum Knurrhahn,,Niedersachsen,124.77,2h 4m,53.5870232,8.1037155,,hotel,,https://www.zum-knurrhahn-wilhelmshaven.de/,Yes
Hof Kornmaas,,Schleswig-Holstein,124.78,2h 4m,54.5271494,9.0427418,,guest_house,,,Yes
all arts,Stoltebüll,Schleswig-Holstein,124.81,2h 4m,54.6737457,9.8789611,"Wittkiel, 12, 24409, Stoltebüll",hotel,,,Yes
